Policy1,Policy2,No_Kids,Age_kids,Age,Maratial_status,Gender,Income,Education,Smoking.and.alcohol,Weight,Height,Term,sumAssured
6,2,2,"23,22",41,1,1,86,2,0,49,187,10,7200000
6,2,0,0,42,0,0,86,2,0,95,185,22,15800000
6,3,1,33,58,1,0,86,2,0,79,172,17,12200000
6,3,2,"23,25",44,1,0,86,1,0,81,184,18,12900000
6,3,0,0,48,0,1,87,1,0,97,173,15,10900000
6,1,2,"24,19",44,1,1,87,2,0,71,171,17,12400000
6,1,0,0,45,0,0,87,1,0,45,152,21,15300000
6,3,2,"27,30",52,1,1,88,2,0,98,155,19,14000000
6,3,0,0,50,0,0,88,1,1,73,159,25,18400000
6,3,0,0,44,0,0,88,3,0,64,159,11,8100000
6,3,1,36,56,1,1,88,3,0,45,164,19,14000000
6,3,0,0,47,0,0,89,2,1,69,170,14,10400000
6,2,0,0,47,0,1,89,2,0,54,161,28,20800000
6,3,2,"25,27",50,1,0,89,3,0,88,163,25,18600000
6,3,0,0,50,0,1,90,2,0,59,152,11,8300000
6,3,2,"22,19",42,1,0,90,1,1,46,153,13,9800000
6,1,0,0,57,0,0,91,3,1,103,156,14,10700000
6,3,0,0,49,0,0,91,3,0,66,177,16,12200000
6,3,0,0,44,0,1,91,2,1,64,171,14,10700000
6,3,2,"20,16",41,1,1,92,2,1,82,186,19,14600000
6,1,1,21,41,1,1,92,3,0,89,172,34,26100000
6,2,0,0,44,0,0,92,2,1,62,180,27,20700000
6,3,2,"27,29",47,1,1,92,2,1,89,154,21,16100000
6,3,2,"34,38",58,1,0,93,2,1,92,161,15,11700000
6,3,0,0,43,0,1,93,2,1,81,153,21,16300000
6,3,2,"22,25",46,1,0,94,3,1,46,159,24,18800000
6,3,1,23,44,1,1,94,3,0,46,156,17,13400000
6,3,1,30,48,1,0,94,3,1,67,181,27,21200000
6,1,0,0,56,0,1,94,1,1,51,157,19,14900000
6,3,0,0,43,0,1,95,2,1,108,150,17,13500000
6,3,1,21,42,1,0,96,1,1,63,172,17,13600000
6,3,2,"28,24",46,1,1,96,2,1,59,180,29,23200000
6,3,0,0,46,0,0,97,3,1,53,163,22,17800000
6,3,1,30,54,1,1,97,3,1,103,153,21,17000000
6,3,0,0,42,0,1,98,1,0,104,167,29,23700000
6,3,1,21,45,1,1,99,1,1,54,165,15,12400000
6,3,2,"32,34",54,1,1,99,1,1,106,185,21,17400000
6,3,0,0,41,0,0,99,2,0,91,187,16,13200000
6,3,0,0,51,0,1,99,1,1,73,155,17,14100000
6,3,2,"16,22",41,1,1,100,3,1,72,151,26,21700000
6,3,2,"38,32",56,1,1,100,3,1,93,163,19,15900000
7,3,1,18,40,1,0,1,1,1,79,185,25,300000
7,3,0,0,22,1,1,1,2,0,108,161,20,200000
7,3,0,0,21,0,0,1,1,0,54,156,23,200000
7,3,0,0,22,1,0,1,2,0,71,185,27,300000
7,3,0,0,21,0,0,1,2,1,107,165,18,200000
7,3,1,5,26,1,0,1,2,0,109,190,23,200000
7,3,0,0,25,1,0,1,3,0,93,187,12,100000
7,1,1,21,41,1,0,1,2,0,109,162,21,200000
7,3,1,7,26,1,0,1,3,0,57,151,24,200000
7,1,1,19,41,1,0,1,1,0,46,173,28,300000
7,3,1,27,45,1,0,1,1,1,46,190,17,200000
7,3,0,0,21,0,0,1,2,1,72,162,31,300000
7,3,1,5,26,1,0,1,3,1,107,169,22,200000
7,3,0,0,21,0,1,1,1,0,70,180,20,200000
7,3,0,0,26,0,0,1,3,0,59,158,31,300000
7,1,2,"27,33",51,1,0,1,2,1,47,174,13,200000
7,3,0,0,22,0,1,1,1,0,70,163,13,200000
7,3,0,0,45,0,1,1,2,0,76,172,21,200000
7,1,1,29,50,1,0,1,1,0,98,162,25,300000
7,3,0,0,22,1,1,1,2,0,69,183,32,300000
7,3,2,"23,23",43,1,1,1,2,1,95,186,14,200000
7,3,2,"27,27",46,1,1,1,1,1,62,160,29,300000
7,2,0,0,23,1,0,1,2,0,66,180,23,200000
7,3,0,0,23,1,1,1,1,1,47,186,14,200000
7,3,0,0,21,0,0,1,1,1,48,165,32,300000
7,3,1,30,49,1,1,1,3,0,77,161,20,200000
7,3,0,0,24,1,0,1,3,0,103,172,17,200000
7,3,2,"4,8",26,1,0,1,3,1,60,164,28,300000
7,3,2,"3,2",26,1,0,1,2,1,95,189,32,300000
7,3,1,3,26,1,0,1,3,0,75,165,27,300000
7,3,1,1,26,1,1,1,1,0,81,184,25,300000
7,3,0,0,53,0,0,1,1,1,92,181,22,200000
7,3,0,0,26,0,0,1,1,0,57,164,28,300000
7,3,0,0,25,1,0,1,3,0,58,156,16,200000
7,3,2,"23,23",43,1,0,1,2,0,62,184,17,200000
7,3,0,0,22,1,0,1,1,0,93,184,26,300000
7,3,0,0,21,0,0,1,2,1,94,179,18,200000
7,3,0,0,26,0,0,1,1,0,66,180,25,300000
7,2,0,0,25,0,1,1,1,0,56,166,27,300000
7,3,0,0,21,0,1,1,2,1,54,177,29,300000
7,2,1,4,26,1,1,1,3,0,55,168,30,300000
7,3,1,1,26,1,0,1,3,0,105,154,29,300000
7,3,0,0,24,1,0,1,3,1,59,174,20,200000
7,3,2,"28,24",48,1,0,1,1,1,78,165,15,200000
7,3,0,0,24,1,1,1,1,1,98,187,33,300000
7,1,0,0,21,0,1,1,1,0,58,156,13,200000
7,3,2,"4,8",26,1,1,1,2,1,76,159,29,300000
7,3,0,0,23,1,0,1,1,1,105,159,33,300000
7,3,2,"8,3",26,1,1,1,1,0,108,166,15,200000
7,3,0,0,23,1,1,1,2,1,80,184,12,100000
7,3,0,0,23,1,1,1,2,0,62,155,12,100000
7,3,0,0,22,1,1,1,2,0,91,175,20,200000
7,2,0,0,25,1,0,1,2,0,47,178,13,200000
7,3,0,0,24,1,0,1,2,1,110,171,22,200000
7,2,0,0,22,1,1,1,2,0,68,171,15,200000
7,3,2,"1,5",26,1,0,1,1,1,78,150,35,300000
7,1,0,0,21,0,0,1,1,0,52,182,15,200000
7,3,2,"3,7",26,1,1,1,3,0,49,178,15,200000
7,2,0,0,26,0,1,1,3,0,68,158,19,200000
7,3,1,22,45,1,1,1,2,0,89,160,22,200000
7,3,1,1,26,1,1,1,1,0,53,189,30,300000
7,3,1,5,26,1,1,1,2,0,64,170,28,300000
7,3,0,0,25,1,0,1,1,0,59,166,27,300000
7,3,0,0,23,1,0,1,1,1,74,190,32,300000
7,2,1,5,26,1,1,1,2,1,61,150,33,300000
7,3,2,"6,6",26,1,0,1,3,1,84,172,20,200000
7,3,0,0,23,1,0,1,2,1,79,161,34,300000
7,3,0,0,22,1,0,1,2,0,106,164,18,200000
7,3,0,0,21,0,1,1,2,0,53,185,24,200000
7,3,1,18,43,1,1,1,2,0,68,150,21,200000
7,3,2,"23,26",45,1,1,1,1,1,85,169,29,300000
7,3,0,0,25,1,0,1,2,0,51,190,27,300000
7,3,0,0,21,0,1,1,1,0,64,182,26,300000
7,3,1,2,26,1,0,1,3,0,70,161,27,300000
7,3,0,0,21,0,1,1,2,1,91,180,33,300000
7,3,0,0,45,0,0,1,3,1,71,157,30,300000
7,3,0,0,23,0,0,1,1,0,98,161,32,300000
7,1,1,4,26,1,0,1,1,1,92,171,30,300000
7,3,1,8,26,1,0,1,3,1,78,178,19,200000
7,1,0,0,49,0,1,1,1,1,60,153,26,300000
7,3,2,"2,6",26,1,0,1,3,1,47,152,23,200000
7,3,0,0,26,0,1,1,2,0,95,176,26,300000
7,3,0,0,21,0,1,1,2,1,105,169,29,300000
7,3,0,0,26,0,1,1,3,0,59,182,31,300000
7,3,1,20,41,1,0,1,3,1,73,167,22,200000
7,3,2,"18,20",43,1,1,1,2,0,53,156,32,300000
7,3,1,31,49,1,0,1,2,0,97,180,21,200000
7,1,0,0,22,1,1,1,1,1,82,160,12,100000
7,3,0,0,25,1,1,1,2,0,96,153,21,200000
7,2,1,18,40,1,0,1,1,0,53,165,30,300000
7,3,0,0,25,1,1,1,1,0,110,152,23,200000
7,2,2,"2,6",26,1,1,1,1,1,67,164,25,300000
7,2,1,31,49,1,1,1,2,0,104,169,25,300000
7,3,1,22,42,1,1,1,2,1,74,181,33,300000
7,1,2,"6,1",26,1,1,1,1,1,60,187,30,300000
7,2,0,0,23,1,0,1,1,0,55,172,21,200000
7,3,0,0,22,1,1,1,1,1,98,156,30,300000
7,3,2,"4,4",26,1,1,1,2,1,82,189,18,200000
7,3,0,0,26,0,0,1,1,1,62,159,22,200000
7,3,0,0,23,1,1,1,1,0,108,165,13,200000
7,2,1,1,26,1,1,1,2,1,105,177,20,200000
7,3,2,"4,5",26,1,0,1,3,1,46,166,13,200000
7,3,0,0,24,1,1,1,3,0,61,166,26,300000
7,2,1,24,43,1,0,1,1,0,95,171,18,200000
7,1,0,0,24,1,0,1,3,1,99,189,28,300000
7,3,0,0,40,0,0,1,1,0,98,164,30,300000
7,3,2,"3,1",26,1,0,1,2,0,76,188,20,200000
7,3,0,0,21,0,1,1,2,1,68,176,14,200000
7,3,0,0,26,0,0,1,3,1,88,179,32,300000
7,3,0,0,46,0,0,1,3,0,81,189,17,200000
7,3,2,"3,1",26,1,1,1,3,1,66,150,26,300000
7,3,0,0,23,1,0,1,1,0,67,175,19,200000
7,3,2,"1,3",26,1,1,1,3,0,102,173,21,200000
7,2,0,0,44,0,0,1,1,0,94,160,20,200000
7,2,2,"35,29",53,1,0,1,1,0,95,187,16,200000
7,3,0,0,21,0,1,1,2,0,63,170,31,300000
7,3,0,0,25,1,1,1,2,1,104,163,12,100000
7,3,2,"8,5",26,1,1,1,3,1,77,167,21,200000
7,3,2,"18,23",41,1,0,1,2,1,46,163,13,200000
7,2,0,0,26,0,0,1,3,0,65,174,26,300000
7,1,2,"23,18",42,1,0,1,3,0,91,157,14,200000
7,3,0,0,26,0,0,1,1,0,65,188,14,200000
7,3,1,21,45,1,1,1,1,1,100,169,21,200000
7,3,2,"7,6",26,1,0,1,3,0,78,157,32,300000
7,3,1,28,52,1,1,1,3,1,59,190,23,200000
7,2,0,0,50,0,0,1,3,0,79,185,25,300000
7,3,1,3,26,1,1,1,1,0,55,169,18,200000
7,3,1,6,26,1,0,1,3,0,97,166,25,300000
7,3,2,"19,23",44,1,0,1,1,1,104,190,15,200000
7,3,0,0,23,1,1,1,1,1,65,155,13,200000
7,2,1,3,26,1,1,1,1,1,54,161,32,300000
7,3,2,"19,25",43,1,1,1,1,1,63,158,31,300000
7,3,0,0,25,1,1,1,2,0,78,157,32,300000
7,3,0,0,23,1,1,1,1,0,97,181,13,200000
7,3,0,0,22,0,0,1,1,1,64,174,25,300000
7,2,0,0,21,0,1,1,1,1,92,185,20,200000
7,3,1,29,53,1,1,1,2,0,46,156,22,200000
7,3,0,0,22,0,0,1,2,0,110,182,33,300000
7,3,1,25,43,1,0,1,2,1,57,154,32,300000
7,3,0,0,23,1,1,1,2,0,58,177,29,300000
7,3,0,0,23,1,1,1,1,1,48,180,21,200000
7,3,1,4,26,1,0,1,2,1,104,164,24,200000
7,1,0,0,21,0,0,1,1,0,89,171,34,300000
7,3,0,0,23,1,1,1,2,1,83,154,27,300000
7,3,1,5,26,1,0,1,3,0,109,170,30,300000
7,3,1,24,42,1,0,1,2,0,80,186,23,200000
7,3,0,0,25,1,0,1,2,1,101,174,22,200000
7,3,2,"2,4",26,1,0,1,1,0,71,159,27,300000
7,3,1,7,26,1,1,1,3,0,71,153,32,300000
7,3,0,0,41,0,1,1,1,0,71,164,29,300000
7,3,2,"7,6",26,1,0,1,1,1,98,181,29,300000
7,3,0,0,42,0,0,1,3,0,100,186,23,200000
7,2,0,0,22,1,1,1,2,0,96,172,35,300000
7,3,0,0,25,1,0,1,2,1,50,190,29,300000
7,2,1,1,26,1,0,1,2,1,104,158,32,300000
7,3,1,31,52,1,0,1,2,1,110,150,22,200000
7,3,1,19,40,1,1,1,2,0,83,178,22,200000
7,3,1,6,26,1,0,1,2,1,89,161,12,100000
7,2,0,0,22,0,1,1,1,1,93,174,23,200000
7,3,2,"7,7",26,1,0,1,2,0,108,190,31,300000
7,3,1,2,26,1,1,1,2,1,71,156,29,300000
7,3,2,"5,6",26,1,1,1,1,1,73,162,14,200000
7,3,0,0,26,0,1,1,3,1,60,181,15,200000
7,3,2,"4,4",26,1,0,1,2,1,96,185,32,300000
7,1,1,7,26,1,1,1,2,1,87,174,12,100000
7,3,2,"17,20",40,1,1,1,3,1,85,180,30,300000
7,3,1,8,26,1,1,1,3,1,108,178,26,300000
7,3,0,0,25,1,1,1,3,1,101,189,12,100000
7,3,0,0,23,1,0,1,2,1,74,165,16,200000
7,2,2,"8,4",26,1,1,1,3,0,102,150,14,200000
7,3,0,0,25,0,0,1,2,0,100,188,33,300000
7,3,1,24,45,1,1,1,3,0,61,187,30,300000
7,2,0,0,25,1,0,1,2,1,77,150,19,200000
7,1,0,0,22,1,1,1,2,0,61,170,26,300000
7,3,2,"2,8",26,1,1,1,1,0,91,175,33,300000
7,3,2,"2,2",26,1,1,1,2,1,91,183,16,200000
7,3,1,15,40,1,0,1,1,0,77,161,27,300000
7,3,0,0,21,0,0,1,1,1,54,169,18,200000
7,2,0,0,26,0,1,1,3,0,54,188,29,300000
7,3,0,0,23,1,1,1,1,0,89,173,22,200000
7,3,0,0,22,1,1,1,2,1,83,178,18,200000
7,1,0,0,22,1,1,1,1,1,108,168,28,300000
7,3,0,0,23,1,1,1,2,0,51,183,14,200000
7,3,0,0,25,1,0,1,2,1,98,150,24,200000
7,3,1,8,26,1,1,1,1,0,50,173,19,200000
7,3,0,0,26,0,1,1,1,1,100,154,19,200000
7,3,0,0,24,1,1,1,3,0,103,175,22,200000
7,3,0,0,44,0,1,1,1,0,71,165,21,200000
7,3,0,0,25,1,1,1,1,1,101,163,21,200000
7,3,0,0,22,1,0,1,1,1,45,170,16,200000
7,3,0,0,21,0,0,1,2,1,67,176,14,200000
7,2,2,"2,5",26,1,1,1,1,1,75,154,25,300000
7,2,1,22,42,1,0,1,3,1,60,164,19,200000
7,3,1,6,26,1,0,1,3,1,102,155,21,200000
7,3,0,0,23,1,1,1,1,1,97,163,19,200000
7,1,0,0,22,1,0,1,1,1,78,168,31,300000
7,3,2,"16,16",40,1,0,1,1,1,52,188,26,300000
7,3,2,"4,5",26,1,1,1,3,1,95,176,14,200000
7,3,2,"2,8",26,1,0,1,1,1,73,186,17,200000
7,3,0,0,24,1,1,1,1,1,57,190,23,200000
7,2,0,0,26,0,0,1,2,1,94,159,13,200000
7,1,0,0,23,1,0,1,1,0,87,186,13,200000
7,3,1,29,54,1,1,1,3,0,45,175,15,200000
7,3,1,23,41,1,0,1,2,0,54,154,26,300000
7,3,0,0,26,0,0,1,2,1,72,157,32,300000
7,2,0,0,23,1,1,1,1,0,46,157,21,200000
7,3,0,0,23,1,0,1,1,1,71,183,22,200000
7,3,0,0,22,0,0,1,1,0,93,188,27,300000
7,3,1,7,26,1,0,1,2,1,71,157,18,200000
7,3,0,0,24,1,0,1,1,1,60,188,31,300000
7,3,0,0,22,1,0,1,2,1,70,178,28,300000
7,2,2,"18,20",42,1,0,1,3,0,98,181,14,200000
7,3,2,"22,29",47,1,1,1,2,1,91,187,28,300000
7,3,0,0,23,1,1,1,1,1,59,175,29,300000
7,3,0,0,25,1,1,1,1,0,81,167,35,300000
7,3,1,1,26,1,0,1,3,1,73,184,14,200000
7,1,2,"8,4",26,1,1,1,3,0,45,180,25,300000
7,2,0,0,23,1,1,1,2,1,101,184,30,300000
7,3,2,"7,3",26,1,1,1,3,1,95,188,32,300000
7,2,0,0,24,1,1,1,1,1,73,182,26,300000
7,1,2,"19,20",42,1,0,1,2,0,89,173,15,200000
7,3,2,"7,2",26,1,1,1,2,1,57,166,29,300000
7,3,1,29,48,1,0,1,2,1,47,165,22,200000
7,3,1,4,26,1,0,1,3,1,74,169,33,300000
7,3,0,0,21,0,1,1,2,1,92,166,19,200000
7,3,0,0,22,1,1,1,2,1,103,152,24,200000
7,3,2,"6,8",26,1,1,1,3,1,73,178,14,200000
7,3,0,0,22,1,1,1,2,1,56,187,14,200000
7,3,2,"2,2",26,1,1,1,1,1,72,162,20,200000
7,3,2,"23,21",45,1,0,1,3,0,74,160,30,300000
7,1,0,0,23,1,0,1,2,0,53,158,32,300000
7,3,1,3,26,1,0,1,1,1,62,177,30,300000
7,3,0,0,24,1,0,1,3,1,54,167,29,300000
7,2,1,1,26,1,0,1,3,0,88,183,23,200000
7,3,0,0,23,1,1,1,1,0,65,169,32,300000
7,1,2,"3,3",26,1,0,1,2,1,45,181,30,300000
7,3,1,5,26,1,1,1,2,0,84,190,12,100000
7,3,0,0,22,1,1,1,2,1,51,158,22,200000
7,3,0,0,47,0,0,1,2,0,84,182,23,200000
7,3,2,"20,17",41,1,1,1,3,1,79,154,18,200000
7,2,0,0,25,0,1,1,1,0,53,156,32,300000
7,1,0,0,23,0,1,1,2,0,100,152,28,300000
7,3,2,"6,6",26,1,1,1,1,1,90,150,30,300000
7,3,2,"3,6",26,1,0,1,1,1,89,155,24,200000
7,3,0,0,24,1,1,1,3,1,105,188,32,300000
7,3,0,0,25,1,0,1,2,0,97,159,14,200000
7,3,0,0,23,0,1,1,2,0,75,174,34,300000
7,1,2,"8,3",26,1,1,1,1,0,71,163,23,200000
7,1,0,0,26,0,0,1,2,0,90,156,31,300000
7,3,1,18,40,1,1,1,2,0,91,159,13,200000
7,2,1,8,26,1,0,1,2,0,100,160,15,200000
7,3,1,8,26,1,0,1,1,1,75,175,28,300000
7,2,0,0,25,1,1,1,1,0,90,183,20,200000
7,3,2,"1,7",26,1,1,1,1,0,68,151,14,200000
7,1,1,2,26,1,1,1,3,0,68,164,20,200000
7,1,0,0,24,0,0,1,2,0,94,183,23,200000
7,3,2,"2,6",26,1,0,1,2,0,110,162,12,100000
7,3,0,0,26,0,0,1,2,1,47,160,18,200000
7,3,0,0,22,0,0,1,2,1,93,163,25,300000
7,3,2,"3,1",26,1,0,1,1,0,53,181,25,300000
7,3,0,0,23,1,0,1,1,1,107,151,16,200000
7,3,0,0,21,0,1,1,1,0,78,182,17,200000
7,3,0,0,21,0,1,1,2,1,94,170,30,300000
7,3,1,2,26,1,1,1,1,0,90,165,20,200000
7,3,0,0,24,1,0,1,1,1,104,156,15,200000
7,3,1,20,41,1,1,1,3,0,78,174,28,300000
7,3,0,0,23,1,1,1,1,0,65,185,12,100000
7,3,1,3,26,1,0,1,2,0,69,189,28,300000
7,3,0,0,25,1,1,1,3,1,98,159,15,200000
7,3,1,20,41,1,0,1,3,1,51,168,27,300000
7,3,0,0,26,0,1,1,2,0,73,152,18,200000
7,3,2,"24,21",42,1,1,2,1,0,65,163,18,300000
7,3,0,0,42,0,1,2,1,1,59,190,33,600000
7,3,0,0,22,1,0,2,2,0,80,152,22,400000
7,3,2,"1,8",26,1,1,2,1,0,96,162,32,600000
7,3,0,0,23,1,0,2,2,1,109,183,26,500000
7,3,2,"6,2",26,1,0,2,3,1,73,170,22,400000
7,2,0,0,22,1,1,2,2,0,56,172,18,300000
7,3,0,0,22,1,1,2,2,1,83,156,19,400000
7,3,2,"3,4",26,1,0,2,3,0,63,186,23,400000
7,1,0,0,41,0,0,2,3,1,82,162,30,600000
7,3,0,0,25,1,1,2,1,1,102,169,32,600000
7,3,0,0,25,1,0,2,1,1,45,165,14,300000
7,3,2,"8,5",26,1,1,2,2,0,64,166,30,600000
7,3,0,0,21,0,0,2,2,0,67,171,28,500000
7,1,2,"3,3",26,1,1,2,2,0,95,179,20,400000
7,3,0,0,24,0,1,2,2,1,91,152,23,400000
7,2,2,"8,5",26,1,1,2,1,0,68,151,28,500000
7,2,1,30,50,1,1,2,1,0,63,173,18,300000
7,3,0,0,21,0,0,2,2,0,107,151,32,600000
7,2,1,8,26,1,1,2,1,0,104,190,32,600000
7,2,0,0,23,1,1,2,1,1,82,178,20,400000
7,3,0,0,24,1,0,2,1,0,98,171,16,300000
7,3,0,0,24,1,1,2,3,1,94,165,32,600000
7,3,0,0,24,0,0,2,1,0,60,175,15,300000
7,3,1,3,26,1,1,2,1,0,96,157,33,600000
7,2,0,0,24,1,1,2,2,1,87,175,18,300000
7,1,0,0,24,1,1,2,3,0,74,172,33,600000
7,3,0,0,26,0,1,2,1,0,60,166,20,400000
7,3,0,0,22,1,1,2,1,0,60,176,33,600000
7,3,0,0,21,0,1,2,2,0,94,184,27,500000
7,2,0,0,21,0,1,2,2,0,59,163,12,200000
7,3,0,0,21,0,0,2,2,1,99,185,18,300000
7,3,2,"20,27",45,1,0,2,3,0,81,178,23,400000
7,3,0,0,25,0,0,2,3,0,91,159,35,600000
7,3,1,5,26,1,0,2,2,0,55,153,32,600000
7,3,0,0,21,0,1,2,2,0,83,154,16,300000
7,3,2,"3,1",26,1,0,2,1,1,102,156,30,600000
7,2,2,"6,7",26,1,1,2,1,1,105,189,25,500000
7,3,0,0,21,0,0,2,2,0,93,162,18,300000
7,3,0,0,26,0,1,2,3,1,108,184,35,600000
7,3,0,0,26,0,0,2,2,1,82,150,20,400000
7,3,2,"2,7",26,1,1,2,1,0,50,175,18,300000
7,3,2,"22,17",40,1,0,3,3,0,54,176,33,900000
7,3,2,"3,8",26,1,1,3,3,0,109,169,14,400000
7,3,0,0,25,0,1,3,1,1,78,174,12,300000
7,3,0,0,22,0,0,3,1,1,95,168,13,400000
7,3,0,0,23,1,0,3,1,0,89,185,14,400000
7,3,1,16,41,1,1,3,3,0,82,154,34,900000
7,3,0,0,21,0,0,3,1,1,99,155,29,800000
7,3,2,"21,22",41,1,1,3,3,0,103,181,21,600000
7,3,0,0,22,1,0,3,1,1,92,188,30,800000
7,3,0,0,44,0,0,3,1,1,72,152,12,300000
7,3,0,0,25,0,0,3,2,0,46,179,21,600000
7,3,2,"8,6",26,1,0,3,3,1,71,157,26,700000
7,3,0,0,24,1,0,3,1,1,104,187,29,800000
7,3,1,23,42,1,0,3,1,1,79,161,29,800000
7,3,0,0,24,0,0,3,3,0,51,189,14,400000
7,2,0,0,25,1,1,3,2,1,107,180,32,800000
7,2,0,0,22,1,0,3,2,1,107,164,32,800000
7,3,2,"1,4",26,1,0,3,2,0,46,178,35,900000
7,3,1,7,26,1,0,3,3,0,60,180,21,600000
7,1,0,0,24,1,1,3,1,1,63,168,32,800000
7,3,0,0,23,1,1,3,1,0,53,151,24,600000
7,1,1,1,26,1,0,3,3,1,84,184,20,500000
7,3,0,0,24,1,0,3,2,0,108,155,32,800000
7,3,0,0,23,1,0,3,2,1,57,182,27,700000
7,3,0,0,24,1,0,3,1,0,73,179,12,300000
7,3,1,30,50,1,0,3,1,0,47,185,18,500000
7,3,0,0,24,1,0,3,1,1,70,183,15,400000
7,2,0,0,22,1,0,3,1,1,80,189,34,900000
7,2,0,0,24,1,1,3,1,1,66,182,26,700000
7,3,2,"6,8",26,1,0,3,3,0,108,157,25,700000
7,3,1,2,26,1,0,3,3,0,89,178,18,500000
7,1,0,0,23,1,0,3,1,0,66,154,35,900000
7,3,0,0,25,1,0,3,3,0,80,169,26,700000
7,3,1,8,26,1,0,3,3,0,106,155,26,700000
7,3,0,0,22,1,1,3,1,0,68,167,28,700000
7,3,0,0,26,0,0,3,2,0,100,174,19,500000
7,1,0,0,25,1,0,3,1,0,97,158,29,800000
7,3,2,"4,3",26,1,0,3,3,0,56,152,13,400000
7,3,0,0,21,0,1,3,2,0,70,152,23,600000
7,3,0,0,23,1,1,3,2,0,77,158,17,500000
7,3,0,0,25,1,1,3,1,1,70,154,17,500000
7,3,0,0,25,1,1,3,1,1,94,168,25,700000
7,3,0,0,22,1,1,3,2,1,101,178,12,300000
7,3,0,0,25,1,0,3,2,1,107,161,18,500000
7,3,0,0,25,1,0,3,2,0,66,190,26,700000
7,3,2,"32,34",53,1,1,3,2,0,55,181,18,500000
7,1,2,"4,4",26,1,1,3,3,0,107,154,31,800000
7,3,0,0,21,0,0,3,2,0,99,156,23,600000
7,3,0,0,26,0,0,3,3,0,51,159,24,600000
7,3,0,0,24,1,1,3,1,0,110,187,27,700000
7,3,0,0,25,1,0,3,2,1,80,185,33,900000
7,3,0,0,25,1,0,3,3,0,70,172,12,300000
7,2,2,"1,3",26,1,1,3,2,1,110,164,14,400000
7,3,0,0,44,0,0,4,3,0,92,150,25,900000
7,3,1,27,52,1,0,4,2,0,85,189,23,800000
7,3,2,"25,21",43,1,1,4,3,1,97,150,17,600000
7,3,0,0,24,1,0,4,1,1,68,159,12,400000
7,3,0,0,25,1,1,4,3,1,90,180,25,900000
7,3,2,"25,26",45,1,1,4,2,0,63,162,20,700000
7,3,1,23,41,1,1,4,3,1,51,160,23,800000
7,3,0,0,25,1,1,4,2,1,94,158,20,700000
7,2,0,0,23,1,0,4,1,1,107,185,15,600000
7,3,0,0,25,1,0,4,1,1,93,157,20,700000
7,3,0,0,25,0,0,4,2,0,61,169,26,900000
7,1,0,0,23,1,0,4,1,0,55,175,33,1100000
7,3,0,0,24,0,1,4,2,0,59,171,28,1000000
7,3,2,"18,21",43,1,1,4,2,0,45,178,16,600000
7,3,0,0,22,1,1,4,2,1,72,152,27,1000000
7,1,1,6,26,1,0,4,1,0,83,178,15,600000
7,3,0,0,21,0,1,4,2,0,83,168,19,700000
7,3,2,"4,1",26,1,1,4,2,0,68,189,23,800000
7,3,0,0,23,1,1,4,1,1,67,184,26,900000
7,3,0,0,23,1,0,4,2,0,72,173,17,600000
7,3,2,"7,5",26,1,1,4,3,0,60,188,13,500000
7,2,0,0,23,1,0,4,1,1,53,190,12,400000
7,3,0,0,24,1,0,4,1,1,70,174,32,1100000
7,3,2,"2,5",26,1,1,4,1,0,47,152,29,1000000
7,3,0,0,26,0,1,4,2,0,55,189,20,700000
7,3,1,33,53,1,0,4,3,0,56,151,22,800000
7,2,0,0,24,1,0,4,2,1,91,152,18,600000
7,3,0,0,26,0,1,4,2,0,98,174,14,500000
7,3,2,"19,18",41,1,1,4,2,1,59,163,33,1100000
7,1,0,0,52,0,0,4,2,0,77,185,23,800000
7,3,0,0,26,0,0,4,2,0,51,164,13,500000
7,1,2,"22,21",41,1,1,4,1,0,100,150,31,1100000
7,3,0,0,25,0,0,4,3,0,91,180,12,400000
7,3,2,"5,4",26,1,0,4,3,1,96,173,25,900000
7,3,0,0,24,1,1,4,3,1,82,151,15,600000
7,3,0,0,24,1,0,4,2,1,53,157,18,600000
7,3,2,"23,26",46,1,1,4,1,1,106,155,29,1000000
7,1,0,0,22,1,0,4,2,0,49,150,21,700000
7,3,1,25,48,1,1,4,2,1,94,173,23,800000
7,3,1,1,26,1,0,4,3,1,56,151,20,700000
7,3,0,0,24,1,0,4,3,0,66,178,29,1000000
7,3,0,0,24,1,0,4,1,0,56,164,25,900000
7,3,0,0,23,1,1,4,1,1,79,186,16,600000
7,3,2,"2,3",26,1,0,4,3,1,46,174,26,900000
7,3,0,0,25,0,1,4,1,0,63,168,35,1200000
7,3,0,0,25,0,1,4,2,0,99,157,23,800000
7,3,0,0,25,1,1,4,2,1,51,183,34,1200000
7,1,2,"23,21",41,1,0,4,3,0,96,151,24,800000
7,3,0,0,22,1,0,4,2,1,61,182,26,900000
7,3,0,0,21,0,0,4,2,0,48,176,24,800000
7,2,1,25,45,1,1,4,2,0,110,159,25,900000
7,3,0,0,21,0,0,4,2,0,83,158,29,1000000
7,3,1,31,50,1,0,4,1,0,72,163,25,900000
7,1,0,0,54,0,1,4,3,1,106,177,21,700000
7,3,0,0,23,1,1,5,1,1,94,186,34,1500000
7,3,1,3,26,1,0,5,3,0,105,164,29,1300000
7,2,0,0,21,0,1,5,2,1,99,150,32,1400000
7,3,0,0,24,1,1,5,1,1,50,178,32,1400000
7,2,0,0,23,1,1,5,2,0,105,162,33,1400000
7,3,2,"8,6",26,1,0,5,2,1,98,172,18,800000
